Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
15957.3,November-1974,7697.4,flat,commercial,Outskirts,rectangle,5,59038,1,0.2501274544694657,1956,1965.0,highway,84,5,9,NA,No,NA
16953.8,July-1981,4363.2,land,commercial,Border,rectangle,1,30426,1,0.13723446046708532,1965,0.0,highway,44,5,10,C,NA,NA
14069.7,Feb-2007,8392.3,villa,residential,Outskirts,irregular,5,51668mts,8,0.33665939401695133,1996,2006.0,highway,28,4,4,NA,Yes,Yes
12495.7,September-1989,4851.3,duplex,commercial,Outskirts,irregular,5,73612,2,0.43356744766166777,1976,1985.0,highway,41,5,3,,No,
11941.0,February-1995,1236.0,villa,residential,Outskirts,trapezoid,3,78275,3,0.5473854701914364,1976,1984.0,highway,17,1,1,NA,Yes, No
13177.0,Jun-1987,5291.1,duplex,residential,Border,irregular,1,26060mts,3,0.4234923254453221,1976,1987.0,highway,33,3,1,,Yes,NA
25372.0,July-1985,9678.3,open land,residential,Center,rectangle,5,2734mts,7,0.45149285753947865,1979,0.0,street,33,1,10,F,NA,NA
18491.0,February-2005,10481.2,villa,residential,Center,rectangle,3,24176,2,0.7320921377123948,1996,0.0,alley,38,5,4,NA,Yes, No
15039.7,July-1995,6328.8,villa,residential,Border,rectangle,4,30819,4,0.1407283678650414,1983,1993.0,street,89,3,2,NA,Yes, No
16112.6,November-93,10328.0,villa,residential,Border,rectangle,1,24654mts,9,0.8994922816496087,1990,0.0,highway,33,3,3,NA,Yes, No
24169.5,June-1999,11203.3,duplex,residential,Center,trapezoid,3,21485mts,3,0.6336424598149406,1988,1999.0,street,45,2,5,NA,Yes,NA
19282.3,June-1990,5261.1,villa,residential,Center,rectangle,5,24763,2,0.8621073903143388,1987,0.0,street,18,4,9,,Yes, No
14641.0,December-1970,1570.7,duplex,commercial,Center,rectangle,1,3195mts,1,0.9169529609141943,1959,1969.0,alley,92,1,5,NA,No,NA
17508.1,July-1989,6474.0,villa,residential,Border,rectangle,5,30160,9,0.29983149748457183,1979,1990.0,street,91,1,4,,Yes,Yes
20202.4,April-2003,6022.4,villa,residential,Outskirts,rectangle,4,58957,7,0.8039875683552508,1997,0.0,highway,52,1,8,NA,Yes, No
12189.6,September-1975,7114.1,flat,residential,Outskirts,irregular,4,72874mts,9,0.6738105183296073,1958,1968.0,highway,35,2,1,,No,
16823.0,December-1995,998.2,land,industrial,Center,trapezoid,1,20801mts,10,0.06159318201225261,1986,0.0,street,74,5,1,C,NA,
17047.4,March-84,9221.0,villa,residential,Outskirts,rectangle,4,79843,9,0.3282082621943019,1969,1977.0,highway,90,3,2,NA,Yes,Yes
18683.3,August-1993,1927.9,open land,industrial,Center,rectangle,5,13630mts,10,0.8284988932418192,1982,0.0,alley,94,3,2,C,NA,NA
21434.9,August-1978,10279.9,duplex,commercial,Center,trapezoid,2,9319,8,0.553464138641968,1968,1976.0,alley,3,5,10,,Yes,NA
15114.0,November-2009,10465.8,flat,residential,Border,irregular,5,30630,2,0.24976437831402232,2003,0.0,highway,23,5,7,,No,NA
24814.7,April-2006,11830.9,flat,residential,Outskirts,trapezoid,3,62042,4,0.8331459414785762,1992,2003.0,highway,90,3,6,NA,Yes,NA
17253.8,January-94,7554.6,open land,industrial,Border,irregular,5,30050,4,0.5515486085366542,1987,0.0,highway,52,4,3,F,NA,NA
12998.8,April-1990,2646.4,villa,residential,Border,irregular,1,33125mts,2,0.17349543364244635,1987,0.0,street,80,3,2,NA,Yes, No
19726.5,July-2003,9266.0,open land,commercial,Outskirts,rectangle,1,62338,5,0.5428768207934808,1997,0.0,highway,16,3,4,F,NA,NA
13289.8,July-2005,3251.0,flat,commercial,Outskirts,rectangle,5,64721mts,3,0.08329830911224656,1991,2000.0,highway,81,1,4,NA,No,
16349.6,April-1988,1500.3,flat,commercial,Border,irregular,4,27181,4,0.48397627252879305,1977,1985.0,highway,83,1,10,,Yes,
20639.3,January-2009,9834.9,land,commercial,Outskirts,trapezoid,1,63093,3,0.3859555384198856,1994,,highway,35,1,8,F,NA,
11840.6,Feb-1971,5179.2,villa,residential,Border,irregular,3,23151,8,0.13691918577561413,1968,0.0,highway,35,4,8,,Yes,Yes
16644.3,June-1999,6383.8,flat,residential,Center,irregular,2,19179,10,0.9927650798317833,1985,1993.0,street,33,2,1,,Yes,NA
11931.3,November-1996,1881.6,villa,residential,Outskirts,trapezoid,3,69650mts,7,0.45835456715122547,1988,0.0,highway,63,2,1,,Yes, No
23841.4,April-1998,11522.6,duplex,commercial,Border,trapezoid,1,37857,10,0.41787136960141846,1981,1989.0,highway,29,3,5,,Yes,NA
16925.5,May-1991,2287.3,duplex,residential,Outskirts,rectangle,5,76508,2,0.13519517291865912,1991,0.0,highway,59,3,4,NA,Yes,
16525.0,May-1997,4163.9,villa,residential,Border,trapezoid,3,21066mts,10,0.30619303763713934,1982,1992.0,street,10,5,8,,Yes,Yes
16010.6,Jan-1997,4849.8,open land,industrial,Border,irregular,2,24865mts,8,0.725818926151272,1993,0.0,highway,68,1,7,F,NA,NA
12515.1,July-1980,5525.6,flat,residential,Outskirts,irregular,4,52210,7,0.18608843459816227,1962,1971.0,highway,89,2,3,NA,Yes,NA
16135.9,March-2008,9379.3,villa,residential,Outskirts,rectangle,2,58047,9,0.07752959561761963,1993,2004.0,highway,93,1,10,NA,Yes, No
19070.7,January-83,9734.6,flat,commercial,Border,rectangle,2,27182,4,0.3862811816198064,1967,1975.0,street,30,2,8,NA,Yes,
16855.2,July-2009,1061.4,duplex,residential,Outskirts,rectangle,3,63677mts,2,0.6382296638705672,2002,0.0,highway,8,5,5,,Yes,NA
20298.7,May-1993,10463.6,duplex,commercial,Outskirts,trapezoid,1,75461,5,0.5694619243556441,1982,1993.0,highway,50,2,9,,Yes,NA
16061.0,February-1990,10645.3,villa,residential,Border,trapezoid,1,22992,8,0.35082848597282146,1978,1986.0,street,21,1,2,,Yes, No
18251.7,June-2008,7212.0,villa,residential,Outskirts,trapezoid,4,62689,5,0.6397690721921893,2007,0.0,highway,75,2,9,,Yes,Yes
15314.9,March-1977,3808.9,villa,residential,Center,trapezoid,1,22189,4,0.4604114171058301,1969,0.0,alley,92,3,5,,Yes,Yes
16158.8,Mar-2002,5238.2,duplex,commercial,Center,irregular,4,15293mts,9,0.1338410714504078,2002,0.0,alley,53,1,9,NA,Yes,NA
14738.3,January-1982,1864.3,duplex,residential,Center,irregular,4,14634mts,10,0.8792727081287928,1977,0.0,street,72,4,3,NA,No,
11675.1,Dec-2008,2011.4,flat,commercial,Outskirts,irregular,1,64623,4,0.6362349238143709,2001,0.0,highway,31,3,8,,Yes,
19164.7,August-2008,11213.4,flat,residential,Border,rectangle,1,37929,6,0.39083363229748924,1999,0.0,street,21,2,9,NA,No,NA
11962.0,August-1988,1917.9,duplex,residential,Outskirts,irregular,5,76021mts,10,0.016547733457361047,1972,1981.0,highway,94,3,7,,No,NA
13324.4,November-2009,2848.0,flat,commercial,Outskirts,irregular,4,69706mts,4,0.7776990807206213,1997,2008.0,highway,19,1,7,NA,Yes,NA
17099.2,February-1997,11865.7,villa,residential,Border,trapezoid,2,22694,9,0.45561655324366246,1981,1991.0,street,3,5,1,,Yes, No
14666.9,November-1993,4728.7,duplex,commercial,Center,irregular,4,18417,10,0.172780250734882,1981,1991.0,alley,53,2,3,NA,Yes,NA
21258.0,March-2009,7946.4,flat,commercial,Center,trapezoid,2,21120mts,1,0.6019669037913333,1993,2003.0,street,13,2,10,NA,Yes,NA
18510.4,August-1974,7821.1,flat,residential,Border,rectangle,5,23185mts,7,0.4692196761147621,1960,1968.0,street,60,5,1,,Yes,
15368.0,July-1979,6693.2,flat,residential,Border,irregular,4,26534,9,0.28127106888254627,1968,1978.0,street,83,2,7,NA,Yes,
20041.6,June-1983,4543.7,open land,residential,Center,trapezoid,4,2566,5,0.44353053038132295,1973,0.0,street,99,1,1,C,NA,
13239.3,November-1975,11418.7,villa,residential,Border,irregular,4,26047mts,4,0.048762640683289615,1964,1972.0,street,44,3,1,NA,Yes, No
21030.4,October-06,9669.1,open land,residential,Outskirts,trapezoid,1,79032,2,0.22067351178664996,1995,,highway,36,1,7,F,NA,NA
26633.7,April-81,11379.7,open land,residential,Border,rectangle,1,33348,8,0.8892248026172235,1980,0.0,street,78,3,6,C,NA,
20317.7,June-2008,11955.5,open land,industrial,Border,irregular,4,30850,2,0.9076948820450994,1990,0.0,highway,27,4,9,C,NA,NA
16205.7,October-1983,7210.2,duplex,residential,Outskirts,irregular,1,80121mts,10,0.7115386157227055,1976,0.0,highway,6,4,8,NA,Yes,NA
13078.1,October-1974,6554.8,villa,residential,Outskirts,irregular,5,65512,6,0.2291452036281426,1973,0.0,highway,88,5,6,NA,Yes,Yes
15773.8,February-1973,4522.9,duplex,commercial,Center,rectangle,2,22815,9,0.011905422320648729,1969,0.0,street,94,4,1,NA,No,NA
13676.2,Feb-1971,1158.7,flat,commercial,Center,trapezoid,2,16563,10,0.03504834943776325,1966,0.0,street,49,5,6,,No,
18463.0,Aug-2004,6536.4,land,commercial,Outskirts,rectangle,4,57545mts,2,0.08438493025297178,1985,0.0,highway,33,3,3,F,NA,
13627.6,January-76,10708.2,flat,commercial,Outskirts,irregular,3,54466mts,10,0.2276562373942892,1975,0.0,highway,28,4,2,NA,Yes,NA
18869.4,January-1988,10034.2,land,industrial,Center,irregular,5,9131mts,9,0.022944919219010207,1976,,alley,80,2,9,C,NA,NA
13357.1,June-1990,11026.8,villa,residential,Outskirts,irregular,4,52830,8,0.22871567499882106,1984,0.0,highway,26,4,6,,Yes, No
15057.4,May-02,4235.8,villa,residential,Border,rectangle,5,29859,1,0.9004941332564571,1991,1999.0,highway,58,5,3,NA,Yes, No
19599.6,Aug-1976,6030.4,open land,commercial,Border,trapezoid,5,39301,4,0.9274886109778899,1971,,highway,85,2,1,F,NA,NA
12000.4,June-2005,1712.9,flat,commercial,Outskirts,trapezoid,3,53226,7,0.16903115692862214,1987,1998.0,highway,75,2,5,NA,No,NA
19622.0,September-83,5770.1,villa,residential,Center,rectangle,1,24811mts,1,0.8807049929834757,1975,0.0,street,0,5,10,,Yes,Yes
17956.3,August-2004,11397.8,flat,commercial,Outskirts,rectangle,4,75215mts,5,0.5894984402151467,1997,0.0,highway,29,2,5,,No,NA
21441.1,July-2007,6760.0,open land,residential,Outskirts,trapezoid,5,64494,10,0.7325952732000794,2001,0.0,highway,93,5,5,F,NA,NA
14904.0,Jul-1989,9180.0,flat,commercial,Border,irregular,4,25182,6,0.9392312046968402,1983,0.0,street,46,4,5,NA,No,NA
23836.0,April-1974,5105.7,open land,residential,Border,rectangle,4,29463mts,7,0.86208722909842,1972,0.0,highway,56,4,4,F,NA,NA
20276.3,May-1973,7874.2,open land,commercial,Border,trapezoid,5,33738mts,6,0.4350904394755949,1963,0.0,highway,20,3,9,C,NA,NA
18703.9,December-89,8102.2,duplex,residential,Border,trapezoid,5,40313,5,0.3762473903934671,1979,1988.0,street,90,2,1,,No,
16747.0,June-1985,4775.0,open land,residential,Outskirts,irregular,3,77205,7,0.7366425635582489,1974,0.0,highway,90,1,7,F,NA,NA
16760.2,March-1977,9310.5,villa,residential,Outskirts,trapezoid,4,53275mts,10,0.5136552866989286,1968,0.0,highway,2,1,9,NA,Yes, No
20397.7,April-1996,8644.1,flat,commercial,Outskirts,trapezoid,1,61815mts,2,0.23136212828448444,1991,0.0,highway,89,3,5,,Yes,NA
16023.9,February-1999,1688.0,flat,residential,Border,trapezoid,5,21771,5,0.7790450656146589,1995,0.0,highway,59,2,3,NA,Yes,
22121.2,June-2008,7309.0,open land,residential,Border,rectangle,3,35954,1,0.49224160393655425,1997,0.0,street,5,4,10,C,NA,
17690.1,May-2000,2539.2,flat,residential,Center,trapezoid,1,20103mts,1,0.01726268190648783,1996,0.0,street,37,3,9,,Yes,
16403.4,August-1982,870.2,villa,residential,Center,trapezoid,5,15916,8,0.44727677044141734,1978,0.0,alley,4,4,10,NA,Yes,Yes
16410.3,November-2003,6305.7,villa,residential,Border,rectangle,1,38249mts,9,0.9156129696747917,2002,0.0,highway,72,2,4,NA,Yes,Yes
20169.7,Apr-1991,4157.3,flat,residential,Outskirts,rectangle,4,53757mts,8,0.5840809396518675,1980,1989.0,highway,49,4,3,NA,Yes,
20998.8,October-84,11830.3,duplex,commercial,Border,rectangle,5,33764,2,0.10566852676746996,1975,0.0,street,13,4,2,NA,Yes,NA
18492.7,April-83,1398.8,flat,residential,Outskirts,trapezoid,5,59781,10,0.7332262549366289,1966,1975.0,highway,1,4,7,NA,No,NA
19525.3,October-1988,7703.6,villa,residential,Center,rectangle,5,12164,7,0.4221282546019953,1987,0.0,alley,49,5,10,NA,Yes,Yes
18496.6,December-1990,9400.1,duplex,residential,Center,irregular,4,14938,8,0.9645088819031252,1977,1987.0,street,30,2,3,,No,
16918.7,June-2003,3587.1,open land,industrial,Border,rectangle,2,33325,2,0.10137073067008218,1998,0.0,highway,99,3,6,C,NA,NA
15906.2,December-06,10049.5,flat,commercial,Outskirts,irregular,1,77799mts,1,0.9367905730873465,2004,0.0,highway,9,3,7,NA,Yes,
14259.4,February-1996,5489.7,villa,residential,Outskirts,irregular,4,73625,6,0.6995046338710983,1981,1991.0,highway,93,1,9,NA,Yes,Yes
17115.5,February-2000,10520.1,villa,residential,Border,irregular,5,26301,9,0.8000128940783979,1993,0.0,street,10,3,4,,Yes,Yes
20777.9,July-1991,11516.3,open land,industrial,Outskirts,rectangle,2,53615,9,0.5891875189541709,1984,0.0,highway,56,1,2,F,NA,
14921.2,January-06,1868.5,duplex,commercial,Border,trapezoid,4,38477,7,0.8001497123768063,1996,2004.0,highway,97,1,2,NA,No,NA
20192.8,July-1980,9770.0,villa,residential,Center,trapezoid,5,18314,4,0.9563214190765943,1978,0.0,alley,84,1,4,,Yes,Yes
16454.1,August-1981,11026.4,open land,commercial,Center,irregular,1,7760,9,0.318040621812987,1969,0.0,alley,14,1,2,C,NA,
18654.6,November-77,5769.4,open land,industrial,Outskirts,rectangle,1,54662mts,9,0.7537810726948816,1966,0.0,highway,1,3,6,F,NA,NA
22830.0,October-1998,6751.0,open land,residential,Center,rectangle,1,22161mts,10,0.4846472635421283,1991,0.0,street,86,4,8,F,NA,NA
18708.9,August-1981,4644.7,land,industrial,Border,rectangle,3,29825,7,0.7212599596487206,1977,,street,54,3,2,C,NA,
17693.7,July-2001,4462.3,villa,residential,Border,trapezoid,3,36262mts,10,0.7855745479993775,1987,1996.0,street,29,2,7,NA,Yes,Yes
16976.1,August-2005,9678.8,open land,residential,Outskirts,irregular,4,69752,2,0.15115638378567897,2000,,highway,16,1,3,C,NA,NA
11038.5,June-1980,5299.7,villa,residential,Center,irregular,1,8049,5,0.5743367174103196,1970,1980.0,alley,28,4,4,,Yes, No
15603.0,August-2007,3728.8,open land,residential,Border,irregular,1,27532mts,5,0.8979165089871072,1996,0.0,street,73,1,3,C,NA,NA
20026.6,July-07,11676.2,villa,residential,Border,rectangle,5,26597,3,0.6942579716559509,1989,1997.0,street,56,4,7,NA,Yes, No
17074.3,March-1987,10897.5,flat,commercial,Center,irregular,4,24238,2,0.6153172028176686,1984,0.0,street,15,2,6,,No,NA
19048.2,March-2006,9989.9,open land,industrial,Center,irregular,1,5058,8,0.6552444095010483,2003,0.0,street,52,4,3,C,NA,NA
10781.1,January-1978,5555.4,flat,residential,Outskirts,irregular,1,54442mts,6,0.6062249534204635,1978,0.0,highway,35,4,5,NA,No,NA
13678.7,September-1985,4880.9,villa,residential,Center,trapezoid,2,14792,8,0.3357481428081843,1969,1978.0,alley,42,2,1,,Yes, No
22779.0,September-2006,3394.9,land,residential,Center,rectangle,3,5709,7,0.9814590836017392,1997,0.0,street,56,2,8,F,NA,
14854.8,November-1990,1850.3,flat,commercial,Border,rectangle,1,33457,10,0.5614678095502296,1987,0.0,street,99,3,4,NA,Yes,NA
16546.6,November-2004,3348.6,land,industrial,Center,irregular,1,18341,5,0.4999949751039692,1987,,street,22,5,6,C,NA,NA
14517.5,May-1996,2014.9,duplex,residential,Border,rectangle,2,26357,1,0.16905752544793418,1985,1996.0,street,86,4,2,NA,No,NA
17805.2,Oct-1997,9965.1,flat,commercial,Outskirts,rectangle,4,70243,7,0.43208008313274326,1993,0.0,highway,82,5,1,NA,Yes,NA
18276.6,May-2003,5810.3,open land,commercial,Center,irregular,4,25180,1,0.8374055693327096,1984,,alley,42,2,9,C,NA,
21385.8,July-2002,11340.6,duplex,residential,Border,rectangle,3,39045,4,0.8677786582453421,1995,0.0,street,93,3,5,,No,NA
21537.7,December-85,11264.1,open land,industrial,Center,trapezoid,1,24613,8,0.09152810839072534,1968,0.0,alley,51,1,5,F,NA,NA
16906.8,February-2001,1737.3,flat,residential,Center,rectangle,3,5519mts,4,0.8611880895794789,1994,0.0,street,26,3,6,NA,No,NA
19528.1,December-1996,10982.4,villa,residential,Border,trapezoid,3,21521,5,0.24872288966163314,1987,0.0,street,27,5,8,NA,Yes,Yes
18797.1,September-1997,10567.3,duplex,commercial,Center,trapezoid,2,14913,2,0.34332466123323424,1983,1994.0,alley,74,2,5,NA,No,NA
13990.3,May-1971,6274.6,villa,residential,Border,rectangle,2,34432,1,0.678731222154294,1966,0.0,highway,69,3,3,NA,Yes, No
20838.0,December-2007,7634.2,duplex,commercial,Border,trapezoid,2,37724,5,0.9460888303846078,2001,0.0,street,75,4,6,NA,Yes,NA
16714.1,May-1998,7321.8,open land,commercial,Outskirts,irregular,3,58938,9,0.5347953019216835,1986,0.0,highway,6,3,7,F,NA,
15171.7,July-2001,7224.8,villa,residential,Border,trapezoid,5,33340,1,0.07942885624956253,1987,1998.0,highway,29,3,4,NA,Yes, No
13501.3,May-2003,7452.4,villa,residential,Border,irregular,2,33363,9,0.3552492008814465,2001,0.0,highway,10,3,7,NA,Yes,Yes
21981.8,February-05,8222.9,land,residential,Center,rectangle,1,11451,5,0.712502459130032,2000,0.0,alley,49,2,6,F,NA,NA
17873.4,May-1974,11217.6,duplex,residential,Outskirts,irregular,5,70039,3,0.2386421992267348,1971,0.0,highway,17,1,6,NA,Yes,NA
20442.6,April-1974,7133.7,open land,commercial,Outskirts,irregular,5,53338,3,0.878828699976396,1964,0.0,highway,0,2,2,F,NA,NA
18008.9,May-2004,8895.4,flat,residential,Outskirts,trapezoid,5,63145,8,0.43365208622550466,2004,0.0,highway,86,3,8,,No,NA
14893.8,December-1994,1265.1,duplex,commercial,Center,irregular,4,12185,4,0.9937618629148189,1992,0.0,alley,1,1,5,NA,Yes,
14024.2,September-1976,5746.9,villa,residential,Border,irregular,5,33108,8,0.25814467247378736,1960,1970.0,street,4,5,6,NA,Yes,Yes
10731.6,March-1975,6495.4,flat,residential,Outskirts,irregular,2,58956,4,0.3511276683812733,1963,1974.0,highway,39,2,3,NA,No,NA
18154.3,Jun-1977,7337.7,villa,residential,Border,rectangle,5,27595,9,0.8529325967133942,1969,0.0,highway,43,1,7,NA,Yes,Yes
14099.0,September-2009,2199.3,flat,commercial,Border,trapezoid,5,24770mts,2,0.15478545767138152,1994,2003.0,street,63,3,4,NA,No,NA
17269.5,Jan-1989,9796.9,open land,industrial,Outskirts,irregular,5,74584mts,10,0.06359619348096757,1975,,highway,81,2,6,C,NA,NA
17867.6,February-96,4461.5,open land,commercial,Outskirts,rectangle,2,69047,10,0.7090768316685409,1981,0.0,highway,19,2,6,C,NA,NA
15989.0,December-1977,6696.9,open land,industrial,Center,irregular,1,12354,3,0.6070839077665018,1967,0.0,alley,78,1,5,C,NA,NA
16835.6,November-1978,9364.9,flat,commercial,Center,rectangle,4,21642,2,0.09793883081731158,1976,0.0,alley,69,4,5,NA,No,
14635.2,February-1983,894.2,villa,residential,Center,trapezoid,1,20680mts,4,0.19368466172711862,1967,1977.0,street,87,5,3,NA,Yes,Yes
23593.3,Apr-1973,6824.7,duplex,commercial,Border,rectangle,2,33667,6,0.7336797650865119,1956,1964.0,street,78,2,7,NA,Yes,NA
16443.1,July-1987,6688.9,land,industrial,Border,irregular,4,22769,7,0.3597573332403947,1979,0.0,street,69,2,4,C,NA,
20652.0,November-1982,9329.6,land,industrial,Outskirts,rectangle,2,73430,6,0.4685550033156086,1966,0.0,highway,23,2,10,C,NA,NA
14947.1,August-1994,1094.9,duplex,residential,Outskirts,trapezoid,3,72483mts,10,0.8730384770824517,1977,1987.0,highway,66,5,3,NA,No,
12937.0,February-76,1965.1,villa,residential,Outskirts,rectangle,2,65389,5,0.5469307938719464,1968,0.0,highway,22,4,9,NA,Yes, No
15689.9,July-74,1140.5,land,industrial,Border,trapezoid,2,31583,1,0.08985900266859714,1958,,street,10,4,3,C,NA,NA
20013.7,April-2004,6381.4,flat,residential,Border,trapezoid,1,26977mts,1,0.3490801618902828,1991,2001.0,street,10,1,6,NA,No,NA
15450.5,October-88,9986.6,flat,residential,Center,irregular,3,3866mts,3,0.06397626649282395,1975,1986.0,street,9,3,5,NA,No,NA
18604.2,February-1972,7823.1,duplex,commercial,Center,trapezoid,1,5411mts,3,0.5660681120710642,1961,1969.0,street,83,5,6,NA,No,NA
25157.4,April-1979,6331.3,duplex,residential,Border,trapezoid,5,30647,7,0.5702608176798013,1975,0.0,street,49,4,8,NA,Yes,
19726.3,August-1983,4455.2,open land,industrial,Center,trapezoid,5,4147mts,6,0.3438708588593714,1980,0.0,alley,27,4,4,F,NA,NA
18034.3,May-1980,2453.7,duplex,residential,Center,rectangle,2,5255,7,0.2499409735793081,1979,0.0,street,59,3,3,NA,Yes,NA
19639.2,June-95,2781.5,open land,commercial,Center,rectangle,5,2311mts,6,0.8102984143666317,1989,0.0,alley,51,4,4,F,NA,NA
20981.4,May-1975,11207.9,duplex,residential,Border,trapezoid,3,29905mts,2,0.6500013228141841,1974,0.0,highway,42,1,5,NA,Yes,NA
11915.2,May-98,3922.9,flat,residential,Outskirts,irregular,2,50073mts,2,0.9403827681839179,1989,0.0,highway,85,5,8,NA,No,NA
14228.5,July-2008,942.1,duplex,commercial,Border,trapezoid,5,25552,6,0.23105516299518647,2000,0.0,highway,16,3,5,,No,NA
15470.1,October-1977,8772.9,duplex,residential,Outskirts,irregular,2,78181,7,0.799980988446928,1968,0.0,highway,70,1,8,,No,NA
21900.8,Aug-1973,9559.4,open land,residential,Outskirts,rectangle,5,55929,5,0.8311133137016827,1959,0.0,highway,34,1,4,F,NA,NA
18546.8,September-2000,8131.9,flat,residential,Outskirts,rectangle,1,71743,5,0.44978724702578743,1983,1992.0,highway,69,5,10,NA,Yes,NA
16829.0,July-1974,3708.0,land,commercial,Border,trapezoid,1,32218,5,0.17527717203893511,1965,,street,88,1,2,F,NA,NA
18564.2,December-1973,11858.6,duplex,commercial,Center,irregular,5,7431,5,0.6155156816907958,1962,1972.0,street,79,4,5,,No,NA
15457.2,Sep-1988,3258.9,open land,commercial,Center,irregular,3,25110,2,0.37758706475718584,1975,,street,57,1,1,C,NA,NA
17044.5,November-1971,3212.1,duplex,commercial,Outskirts,trapezoid,2,61813mts,4,0.6571718811202801,1971,0.0,highway,78,5,10,,Yes,
15870.5,May-1998,9232.5,villa,residential,Center,rectangle,2,4825mts,3,0.4141546579924039,1982,1993.0,alley,27,4,1,NA,Yes, No
24210.8,April-1993,9638.4,duplex,commercial,Center,rectangle,5,7995mts,2,0.2910462895975443,1976,1986.0,alley,82,2,1,,Yes,NA
13489.6,June-1993,8739.0,flat,residential,Outskirts,irregular,4,58641,6,0.827550819680855,1992,0.0,highway,95,1,2,NA,No,NA
12201.0,June-84,6861.1,duplex,commercial,Border,irregular,3,36995,10,0.19457433354200948,1967,1977.0,highway,59,5,3,,No,
17670.8,June-2000,10460.1,duplex,residential,Center,irregular,3,3343,9,0.6859651028128547,1998,0.0,street,20,3,1,,No,NA
18628.7,Dec-1987,7719.9,open land,residential,Border,rectangle,1,35571mts,5,0.25516007517546246,1987,,highway,83,3,5,C,NA,NA
21803.1,December-1990,5408.5,land,industrial,Center,trapezoid,4,16627,4,0.7973528651343734,1983,0.0,alley,72,1,8,F,NA,NA
18447.9,September-95,4380.4,flat,commercial,Center,rectangle,3,18375,8,0.7288714811850744,1993,0.0,alley,31,4,10,,Yes,NA
22929.1,Jul-2009,4257.7,open land,industrial,Center,trapezoid,4,7549mts,5,0.6871837680475115,2007,0.0,street,11,2,9,F,NA,NA
18072.2,Jul-1988,2474.7,duplex,residential,Center,trapezoid,3,22127,4,0.3669331086390061,1981,0.0,street,62,5,7,NA,No,
16320.3,Sep-2003,8709.8,villa,residential,Center,irregular,5,5561,3,0.909649393090366,1988,1998.0,alley,97,4,3,NA,Yes,Yes
10332.4,December-1979,2848.0,flat,commercial,Center,irregular,4,15959,6,0.019914089400836388,1965,1976.0,alley,89,5,5,,No,
16206.7,Aug-1983,4520.7,duplex,commercial,Border,rectangle,5,26596mts,8,0.2190893802722631,1966,1975.0,highway,30,1,9,,No,NA
17449.1,June-1983,6111.6,villa,residential,Outskirts,rectangle,4,79517,5,0.4499457896395158,1982,0.0,highway,90,3,10,NA,Yes,Yes
15626.2,May-1987,8672.4,villa,residential,Outskirts,trapezoid,1,60346mts,10,0.12313404674249318,1987,0.0,highway,51,4,5,NA,Yes,Yes
10020.9,Feb-2006,3146.2,duplex,commercial,Outskirts,irregular,3,59790,2,0.09583537587294766,1992,2003.0,highway,44,2,1,,No,NA
15497.6,December-73,2066.5,flat,residential,Outskirts,rectangle,4,68282mts,1,0.01159931112292234,1960,1968.0,highway,81,3,10,NA,Yes,NA
19679.3,January-2000,11487.7,villa,residential,Center,trapezoid,4,12535,7,0.18892568614305616,1995,0.0,street,53,2,5,NA,Yes, No
13769.7,Aug-1986,2363.9,flat,commercial,Outskirts,rectangle,1,51425,8,0.5866296075624621,1967,1977.0,highway,8,5,5,NA,Yes,NA
22451.9,May-1981,6153.0,duplex,residential,Center,rectangle,4,23747mts,6,0.3634474080984592,1969,1979.0,street,38,3,10,,Yes,NA
25870.4,April-1997,11501.5,duplex,commercial,Outskirts,trapezoid,4,66125,6,0.7210713159229551,1995,0.0,highway,28,4,8,NA,Yes,
22349.8,October-1982,8482.9,open land,industrial,Border,rectangle,5,39526,7,0.6872830309684634,1967,,street,44,4,7,C,NA,NA
17504.5,June-1996,8614.6,open land,industrial,Center,irregular,4,19572,10,0.08769773152325278,1978,0.0,alley,97,4,5,C,NA,NA
17586.5,September-1984,7740.2,duplex,commercial,Center,irregular,4,19888mts,2,0.8486978184661264,1982,0.0,street,67,1,7,NA,No,NA
11966.2,November-2003,1913.6,flat,commercial,Center,irregular,3,19590mts,3,0.17461940864708025,1992,2000.0,alley,96,3,4,NA,Yes,
16573.3,September-1976,3519.1,flat,residential,Center,trapezoid,3,22577mts,3,0.7603875632897387,1969,0.0,street,5,3,2,,No,NA
15840.0,Sep-1997,6062.0,duplex,commercial,Center,irregular,5,16519mts,9,0.6811819957323276,1986,1996.0,street,38,2,1,,No,
20651.3,August-2001,5808.3,flat,commercial,Center,rectangle,4,10820,7,0.8141167099246288,1984,1992.0,street,43,2,8,NA,Yes,
20010.1,October-1975,10312.8,duplex,commercial,Border,rectangle,5,29986,2,0.1864831847522992,1957,1968.0,street,20,1,1,NA,Yes,
20668.1,June-2008,11957.8,open land,commercial,Outskirts,trapezoid,2,57865,5,0.5122492235283227,1999,0.0,highway,31,5,1,F,NA,
14987.7,May-1976,7567.7,flat,residential,Center,irregular,5,3744,1,0.27338593439957437,1972,0.0,alley,62,5,2,,Yes,NA
16982.6,August-71,11327.9,duplex,commercial,Outskirts,rectangle,1,53624,4,0.4332593700471793,1961,1969.0,highway,53,2,5,NA,No,
